probe,sectag,relatedu,firstnum,dis1num,dis2num,bignum,oddeven,dislist,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,ins.started,text.started,ins.stopped,cue.started,cuesti.started,cueblank.started,cuesti.stopped,cueblank.stopped,cue.stopped,dis1.started,text_3.started,text_3.stopped,dis1.stopped,firsTar.started,text_5.started,firsTar.stopped,probe.started,text_FLK1.started,text_4.started,text_FLK1.stopped,text_4.stopped,text_FLK2.started,text_FLK2.stopped,probe.stopped,AskColor.started,text_6.started,text_6.stopped,text_7.started,key_resp.started,text_7.stopped,text_8.started,key_resp.stopped,text_8.stopped,AskColor.stopped,key_resp.keys,key_resp.corr,AskRelated.started,text_2.started,text_2.stopped,text_11.started,key_resp_2.started,text_11.stopped,text_10.started,key_resp_2.stopped,text_10.stopped,AskRelated.stopped,key_resp_2.keys,key_resp_2.corr,T1_stimulus,T2_stimulus,T1_response,T2_response,T1_accuracy,T2_accuracy,T1_RT,T2_RT,distractors,ISI,stimulus_duration,trial_number,trial_type,oddeven,relatedu,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
石膏,夹板, j,0:06,0.0,0:06,七七,j,行第,0,322,322,121,,,,,,,,,0,1,1,0,56014.001255800016,,,,,,,,,,,56008.2192392,,,56008.22396109998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
石膏,夹板, j,0:06,0.0,0:06,七七,j,巴糖,0,322,322,121,,,,,,,,,0,2,2,2,56014.001255800016,,,,,,,,,,,56008.224817799986,,,56008.22737680003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
石膏,夹板, j,0:06,0.0,0:06,七七,j,出亡,0,322,322,121,,,,,,,,,0,3,3,4,56014.001255800016,,,,,,,,,,,56008.22767549998,,,56008.22957700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
石膏,夹板, j,0:06,0.0,0:06,七七,j,小借,0,322,322,121,,,,,,,,,0,4,4,3,56014.001255800016,,,,,,,,,,,56008.23038309999,,,56008.23306530004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,员尾,0,323,323,73,,,,,0,0,0,1,,,,,56014.001255800016,,,,,56008.23382239998,,,,,56008.237545500044,56008.30254529999,,,56008.30572429998,56008.280943499994,,56008.28098410007,,,,,,,,,56008.23315850005,,,,,,,,,56008.23320580006,None,0,56008.233408499975,,,,,,,,,56008.23345609999,None,0,石膏,夹板,None,None,0,0,[],[],小借,0.083,0.083,322,AB,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,小借,0,323,323,73,,,,,0,1,1,3,,,,,56014.001255800016,,,,,,,,,,,56008.30655760004,,,56008.31792240008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,巴糖,0,323,323,73,,,,,0,2,2,2,,,,,56014.001255800016,,,,,,,,,,,56008.3183246,,,56008.323010600056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,出亡,0,323,323,73,,,,,0,3,3,4,,,,,56014.001255800016,,,,,,,,,,,56008.32377780008,,,56008.326859500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,行第,0,323,323,73,,,,,0,4,4,0,,,,,56014.001255800016,,,,,,,,,,,56008.32724480005,,,56008.329616500065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,出亡,0,323,323,73,,,,,,,,,0,0,0,4,56014.001255800016,,,,,,,,,,,56008.34522530006,,,56008.347843899974,,,,56008.329751400044,,,,,,,56008.33293130004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,行第,0,323,323,73,,,,,,,,,0,1,1,0,56014.001255800016,,,,,,,,,,,56008.34818099998,,,56008.35016210005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,员尾,0,323,323,73,,,,,,,,,0,2,2,1,56014.001255800016,,,,,,,,,,,56008.35044279997,,,56008.35238050006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,巴糖,0,323,323,73,,,,,,,,,0,3,3,2,56014.001255800016,,,,,,,,,,,56008.35268430004,,,56008.3546818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
慢跑,快跑, j,0:06,0.0,0:07,七七,j,小借,0,323,323,73,,,,,,,,,0,4,4,3,56014.001255800016,,,,,,,,,,,56008.35496300005,,,56008.357037700014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,行第,0,324,324,288,,,,,0,0,0,0,,,,,56014.001255800016,,,,,56008.35774190002,,,,,56008.36071080004,56008.42233139998,,,56008.42244940007,56008.39525830001,,56008.40067590005,,,,,,,,,56008.357138900086,,,,,,,,,56008.35719240003,None,0,56008.35739290004,,,,,,,,,56008.35744230007,None,0,慢跑,快跑,None,None,0,0,[],[],小借,0.083,0.083,323,AB,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,巴糖,0,324,324,288,,,,,0,1,1,2,,,,,56014.001255800016,,,,,,,,,,,56008.42265640001,,,56008.43600980006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,出亡,0,324,324,288,,,,,0,2,2,4,,,,,56014.001255800016,,,,,,,,,,,56008.43716500001,,,56008.44575409999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,员尾,0,324,324,288,,,,,0,3,3,1,,,,,56014.001255800016,,,,,,,,,,,56008.44871959998,,,56008.47525939997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,小借,0,324,324,288,,,,,0,4,4,3,,,,,56014.001255800016,,,,,,,,,,,56008.479315200006,,,56008.513876600075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,小借,0,324,324,288,,,,,,,,,0,0,0,3,56014.001255800016,,,,,,,,,,,56008.580848500016,,,56008.58107329998,,,,56008.51407949999,,,,,,,56008.530534700025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,巴糖,0,324,324,288,,,,,,,,,0,1,1,2,56014.001255800016,,,,,,,,,,,56008.58270859998,,,56008.59300630004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,行第,0,324,324,288,,,,,,,,,0,2,2,0,56014.001255800016,,,,,,,,,,,56008.59408920002,,,56008.59976500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,出亡,0,324,324,288,,,,,,,,,0,3,3,4,56014.001255800016,,,,,,,,,,,56008.602601399994,,,56008.61134900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
很快,不久, f,0:06,0:06,0:10,三三,j,员尾,0,324,324,288,,,,,,,,,0,4,4,1,56014.001255800016,,,,,,,,,,,56008.612155699986,,,56008.61820750008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,小借,0,325,325,12,,,,,0,0,0,3,,,,,56014.001255800016,,,,,56008.62406350009,,,,,56008.648224200006,56008.814757200074,,,56008.81858269998,56008.78499670001,,56008.789631300024,,,,,,,,,56008.61845260009,,,,,,,,,56008.61861690006,None,0,56008.62261740002,,,,,,,,,56008.62281540001,None,0,很快,不久,None,None,0,0,[],[],员尾,0.083,0.083,324,AB,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,员尾,0,325,325,12,,,,,0,1,1,1,,,,,56014.001255800016,,,,,,,,,,,56008.81910109997,,,56008.8247612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,巴糖,0,325,325,12,,,,,0,2,2,2,,,,,56014.001255800016,,,,,,,,,,,56008.825312700006,,,56008.8310758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,行第,0,325,325,12,,,,,0,3,3,0,,,,,56014.001255800016,,,,,,,,,,,56008.831617900054,,,56008.849447200075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,出亡,0,325,325,12,,,,,0,4,4,4,,,,,56014.001255800016,,,,,,,,,,,56008.850028200075,,,56008.85774960008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,员尾,0,325,325,12,,,,,,,,,0,0,0,1,56014.001255800016,,,,,,,,,,,56008.93392930005,,,56008.938991600065,,,,56008.857906499994,,,,,,,56008.87308300007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,出亡,0,325,325,12,,,,,,,,,0,1,1,4,56014.001255800016,,,,,,,,,,,56008.94036660006,,,56008.944747600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,小借,0,325,325,12,,,,,,,,,0,2,2,3,56014.001255800016,,,,,,,,,,,56008.94525640004,,,56008.94730370003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,巴糖,0,325,325,12,,,,,,,,,0,3,3,2,56014.001255800016,,,,,,,,,,,56008.9475754,,,56008.95025360002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
通行,过路, f,0:09,0:02,0:10,五五,f,行第,0,325,325,12,,,,,,,,,0,4,4,0,56014.001255800016,,,,,,,,,,,56008.95075249998,,,56008.955640900065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,出亡,0,326,326,195,,,,,0,0,0,4,,,,,56014.001255800016,,,,,56008.95707090001,,,,,56008.96467590006,56009.0789655,,,56009.08510560007,56009.03758480004,,56009.04553760006,,,,,,,,,56008.95579220005,,,,,,,,,56008.95589900005,None,0,56008.95631640009,,,,,,,,,56008.9564271,None,0,通行,过路,None,None,0,0,[],[],行第,0.083,0.083,325,AB,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,员尾,0,326,326,195,,,,,0,1,1,1,,,,,56014.001255800016,,,,,,,,,,,56009.085579200066,,,56009.09044619999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,小借,0,326,326,195,,,,,0,2,2,3,,,,,56014.001255800016,,,,,,,,,,,56009.092629700084,,,56009.09834889998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,行第,0,326,326,195,,,,,0,3,3,0,,,,,56014.001255800016,,,,,,,,,,,56009.09873109998,,,56009.105953500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,巴糖,0,326,326,195,,,,,0,4,4,2,,,,,56014.001255800016,,,,,,,,,,,56009.106474700035,,,56009.11179210001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,行第,0,326,326,195,,,,,,,,,0,0,0,0,56014.001255800016,,,,,,,,,,,56009.151582900085,,,56009.15436589997,,,,56009.11416260002,,,,,,,56009.13076910004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,出亡,0,326,326,195,,,,,,,,,0,1,1,4,56014.001255800016,,,,,,,,,,,56009.15502310009,,,56009.15823579999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,员尾,0,326,326,195,,,,,,,,,0,2,2,1,56014.001255800016,,,,,,,,,,,56009.15936170006,,,56009.16221490002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,小借,0,326,326,195,,,,,,,,,0,3,3,3,56014.001255800016,,,,,,,,,,,56009.16264550004,,,56009.166705299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
合唱,唱诗, f,0:09,0:02,0:06,四四,f,巴糖,0,326,326,195,,,,,,,,,0,4,4,2,56014.001255800016,,,,,,,,,,,56009.16710990004,,,56009.17050700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, f,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,小借,0,327,327,81,,,,,0,0,0,3,,,,,56014.001255800016,,,,,56009.17216249998,,,,,56009.175415200065,56009.26793510001,,,56009.27276920003,56009.242315800046,,56009.24746780004,,,,,,,,,56009.17063559999,,,,,,,,,56009.1707134,None,0,56009.17100730003,,,,,,,,,56009.17108400003,None,0,合唱,唱诗,None,None,0,0,[],[],巴糖,0.083,0.083,326,AB,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,行第,0,327,327,81,,,,,0,1,1,0,,,,,56014.001255800016,,,,,,,,,,,56009.27330420003,,,56009.276784899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,巴糖,0,327,327,81,,,,,0,2,2,2,,,,,56014.001255800016,,,,,,,,,,,56009.277341900044,,,56009.28208570008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,员尾,0,327,327,81,,,,,0,3,3,1,,,,,56014.001255800016,,,,,,,,,,,56009.28268870001,,,56009.28726070002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,出亡,0,327,327,81,,,,,0,4,4,4,,,,,56014.001255800016,,,,,,,,,,,56009.28800240008,,,56009.29249550006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,小借,0,327,327,81,,,,,,,,,0,0,0,3,56014.001255800016,,,,,,,,,,,56009.3266575,,,56009.3315956,,,,56009.292661100044,,,,,,,56009.30327370006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,行第,0,327,327,81,,,,,,,,,0,1,1,0,56014.001255800016,,,,,,,,,,,56009.33217359998,,,56009.336627500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,出亡,0,327,327,81,,,,,,,,,0,2,2,4,56014.001255800016,,,,,,,,,,,56009.33726649999,,,56009.34094390005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,员尾,0,327,327,81,,,,,,,,,0,3,3,1,56014.001255800016,,,,,,,,,,,56009.34152070002,,,56009.345565100084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
水果,苹果, j,0:09,0.0,0:03,九九,j,巴糖,0,327,327,81,,,,,,,,,0,4,4,2,56014.001255800016,,,,,,,,,,,56009.34613339999,,,56009.350748000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,出亡,0,328,328,235,,,,,0,0,0,4,,,,,56014.001255800016,,,,,56009.35233180004,,,,,56009.36460850004,56009.46871679998,,,56009.475833100034,56009.4324854,,56009.43583720003,,,,,,,,,56009.35095220001,,,,,,,,,56009.35104800004,None,0,56009.35160559998,,,,,,,,,56009.35172440007,None,0,水果,苹果,None,None,0,0,[],[],巴糖,0.083,0.083,327,AB,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,员尾,0,328,328,235,,,,,0,1,1,1,,,,,56014.001255800016,,,,,,,,,,,56009.47690560005,,,56009.48453330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,小借,0,328,328,235,,,,,0,2,2,3,,,,,56014.001255800016,,,,,,,,,,,56009.48514860007,,,56009.5030731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,行第,0,328,328,235,,,,,0,3,3,0,,,,,56014.001255800016,,,,,,,,,,,56009.5039901,,,56009.51097220008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,巴糖,0,328,328,235,,,,,0,4,4,2,,,,,56014.001255800016,,,,,,,,,,,56009.51181579998,,,56009.5181784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,出亡,0,328,328,235,,,,,,,,,0,0,0,4,56014.001255800016,,,,,,,,,,,56009.61848830001,,,56009.62234860007,,,,56009.51853760006,,,,,,,56009.57567010005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,巴糖,0,328,328,235,,,,,,,,,0,1,1,2,56014.001255800016,,,,,,,,,,,56009.62377780001,,,56009.63595690008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,行第,0,328,328,235,,,,,,,,,0,2,2,0,56014.001255800016,,,,,,,,,,,56009.63710400008,,,56009.65436120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,员尾,0,328,328,235,,,,,,,,,0,3,3,1,56014.001255800016,,,,,,,,,,,56009.65561969997,,,56009.66582190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
梳子,刷子, j,0:06,0:06,0:12,五五,f,小借,0,328,328,235,,,,,,,,,0,4,4,3,56014.001255800016,,,,,,,,,,,56009.66671090003,,,56009.67608480004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f, j,,727138,001,2024-12-19_19h08.17.689,AB,2024.1.5,None,2024-12-19 19h08.28.268156 +0800,
